_id,name,author,translator,artist,editor,publishing,year,series,collection,genre,weight,dimensions.length,dimensions.width,dimensions.height,rating,price,link
952213,Изобретения профессора Вагнера,Беляев Александр Романович,,,,Вече,2023,Собрание сочинений А.Беляева,,Классическая отечественная проза,424,210,135,21,10,502,https://www.labirint.ru/books/952213/
888467,Rebel,Lu Marie,,,,Penguin,2019,Legend,,,596,242,162,32,0,2820,https://www.labirint.ru/books/888467/
1003062,Мой друг вампир,Беляева Виктория,,,,ОКно,2024,,,Мистика. Фантастика. Фэнтези,195,210,135,15,10,318,https://www.labirint.ru/books/1003062/
885005,Lasher,Rice Anne,,,,Arrow Books,2004,,,,462,178,110,38,10,2601,https://www.labirint.ru/books/885005/
823274,Казни Дьявольского Акра,Риггз Ренсом,"Блейз Анна Иосифовна, Осипов А. Г.",,,АСТ,2021,Дом странных детей,,Современная зарубежная проза,674,201,137,36,9.5,989,https://www.labirint.ru/books/823274/
801277,Джинн и воины-дьяволы,Керр Филипп,Варшавер Ольга,Исаева Ольга,,Качели,2021,Дети лампы,Книги для подростков,,578,219,146,26,7.81,485,https://www.labirint.ru/books/801277/
891115,The School for Good Mothers,Chan Jessamine,,,,Hutchinson,2022,,,,540,242,165,30,0,2824,https://www.labirint.ru/books/891115/
942899,Поступь Слейпнира,Трофимов Ерофей,,,,АСТ,2023,Коллекция,,Современная отечественная проза,646,220,145,35,8.33,989,https://www.labirint.ru/books/942899/
1005648,Наследник рода Раджат. Начало,Кольцов Игорь,,,,АСТ,2024,Новая боевая фантастика,,Современная отечественная проза,276,210,135,25,0,536,https://www.labirint.ru/books/1005648/
895103,Пираты Венеры,Берроуз Эдгар Райс,Иванов А.,,,Феникс,2023,Шедевры фантастики,,Классическая зарубежная проза,690,245,172,25,9.9,891,https://www.labirint.ru/books/895103/
1001098,Замок ведьм,Беляев Александр Романович,,,,Вече,2024,Собрание сочинений А.Беляева,,Классическая отечественная проза,378,206,131,18,10,502,https://www.labirint.ru/books/1001098/
908582,The Bloody Throne,Emmett S. C.,,,,Orbit,2022,Hostage of Empire,,,542,210,140,45,8,2396,https://www.labirint.ru/books/908582/
976211,Black Hills,Simmons Dan,,,,Quercus,2011,,,,430,200,130,40,0,2575,https://www.labirint.ru/books/976211/
986529,This Is Where We Live,Hardie Kate,,,,4th Estate,2023,,,,302,223,142,20,8,2590,https://www.labirint.ru/books/986529/
442057,Миллион приключений,Булычев Кир,,Мигунов Евгений Тихонович,Аксёнова Екатерина Владимировна,Издательский дом Мещерякова,2018,БИСС,,,736,222,172,27,9.58,1111,https://www.labirint.ru/books/442057/
957968,Последний человек из Атлантиды,Беляев Александр Романович,,,,Вече,2023,Собрание сочинений А.Беляева,,Классическая отечественная проза,420,207,133,20,10,502,https://www.labirint.ru/books/957968/
934759,Когда погаснет свет,Беляев Александр Романович,,,,Вече,2023,Собрание сочинений А.Беляева,,Классическая отечественная проза,406,205,132,21,10,573,https://www.labirint.ru/books/934759/
988220,Girlfriend on Mars,Willis Deborah,,,,Serpent's Tail,2023,,,,480,220,140,30,0,2227,https://www.labirint.ru/books/988220/
843238,Возрождение короля Кобольда,Сташефф Кристофер,Сосновская Надежда Андреевна,,,Качели,2022,Создатели миров,Книги для подростков,Молодежная литература,471,206,130,25,9.83,370,https://www.labirint.ru/books/843238/
988233,The Green Man of Eshwood Hall. A Tale of Nothalbion,Kerr Jacob,,,,Serpent's Tail,2022,,,,330,223,142,21,0,2227,https://www.labirint.ru/books/988233/
518293,Последняя война,Булычев Кир,,,,Азбука,2022,Мир Фантастики,,Классическая отечественная проза,1140,217,154,48,9.57,1108,https://www.labirint.ru/books/518293/
924281,Ценитель чайных церемоний. Попаданец в Российскую империю,Конторович Александр Сергеевич,,,,Феникс,2023,Попаданчество,,Современная отечественная проза,350,205,135,20,8.5,477,https://www.labirint.ru/books/924281/
1003014,Механизмы радости,Брэдбери Рэй,"Сергеев В., Оганян А., Задорожный В.",,,Эксмо,2024,Яркие страницы,,Классическая зарубежная проза,350,200,130,25,0,540,https://www.labirint.ru/books/1003014/
946837,Москит. Конфронтация,Корнев Павел Николаевич,,,,Альфа-книга,2023,Фантастический боевик,,Современная отечественная проза,272,206,131,22,9.57,468,https://www.labirint.ru/books/946837/
692583,The Tommyknockers,King Stephen,,,,Hodder & Stoughton,2022,,,,668,196,130,43,10,2441,https://www.labirint.ru/books/692583/
732142,The Dark Tower,King Stephen,,Whelan Michael,,Hodder & Stoughton,2017,The Dark Tower,,,512,198,130,45,10,2441,https://www.labirint.ru/books/732142/
328605,The Stand,King Stephen,,,,Hodder & Stoughton,2011,,,,886,197,128,57,9.8,2254,https://www.labirint.ru/books/328605/
906056,Soot,Vyleta Dan,,,,Weidenfeld & Nicolson,2020,,,,382,200,130,40,10,2254,https://www.labirint.ru/books/906056/
905536,Hollow Kingdom,Buxton Kira Jane,,,,Headline,2019,,,,226,196,129,20,0,2441,https://www.labirint.ru/books/905536/
905357,The Nothing Girl,Taylor Jodi,,,,Headline,2014,Frogmorton Farm,,,258,197,130,24,8,2441,https://www.labirint.ru/books/905357/
905464,A City Dreaming,Polansky Daniel,,,,Hodder & Stoughton,2017,,,,212,197,130,19,0,2441,https://www.labirint.ru/books/905464/
905235,The Poison Throne,Dryden Walker,,,,Orion,2021,The Epic of Tumanbay,,,354,198,130,32,8,2254,https://www.labirint.ru/books/905235/
555592,Облако,Паузеванг Гудрун,Френкель Павел,,Громова Ольга Константиновна,КомпасГид,2017,Подросток N,,Молодежная литература,324,215,140,15,9.26,483,https://www.labirint.ru/books/555592/
904635,The Mammoth Book of Cthulhu. New Lovecraftian Fiction,"Hannett Lisa L., Kiernan Caitlin R., Hodge Brian",,,,Robinson,2016,Mammoth Books,,,340,196,126,30,10,2254,https://www.labirint.ru/books/904635/
905036,The City of Mirrors,Cronin Justin,,,,Orion,2017,,,,566,200,130,50,0,2254,https://www.labirint.ru/books/905036/
912589,Последняя колония,Скальци Джон,Гришин А.,,,fanzon,2023,Fanzon. Пространство Скальци,,Современная зарубежная проза,418,220,148,25,10,650,https://www.labirint.ru/books/912589/
966661,The Liar of Red Valley,Goodwater Walter,,,,Solaris,2021,,,,476,225,145,35,9,2651,https://www.labirint.ru/books/966661/
868131,Мстящий Сын,Хейли Гай,"Егорова Евгения, Красник Сергей, Смолькин А.",,,Фантастика,2022,WarHammer 40.000,,Современная зарубежная проза,563,241,150,29,10,1091,https://www.labirint.ru/books/868131/
850895,Длинные тени. Восход солнца,Хантер Эрин,Максимова В.,Савельев Е.,,Просвещение-Союз,2023,Коты-воители. Золотая коллекция,,,884,265,170,25,10,919,https://www.labirint.ru/books/850895/
999815,Вампиры,"Брэддон Мэри Элизабет, Олшеври Барон, Полидори Джон Уильям","Бродоцкая Анастасия, Лихачева Светлана Борисовна",,,Эксмо,2024,Яркие страницы,,Классическая зарубежная проза,370,206,131,23,10,498,https://www.labirint.ru/books/999815/
