,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
803,804,60,3,107.0,13891,1,1,3,3,0,4,0,16,2,2,0,5,2.302585092994046,5,2008,2009,3,1,12,13,3,424.0,0,4,2,0,4,1,6,0,6,0,1734,1734,1,0,1,4,1734,1088,0,7.945555428253489,0,0,3,1,4,1,0,12,6,1,2,3,2009.0,2,3,1020,5,5,2,52,170,0,0,192,0,3,4,1,0,1,2009,6,5,13.275829251377
804,805,20,3,75.0,9000,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,5,1954,1954,1,1,13,14,2,0.0,3,4,1,4,4,4,3,812,6,0,124,936,1,4,1,4,1128,0,0,7.029087564149662,0,0,1,0,2,1,3,5,2,0,3,1,1954.0,3,1,286,5,5,2,0,0,0,0,0,0,3,1,1,0,6,2006,8,3,11.678448377988165
805,806,20,3,91.0,12274,1,1,0,3,0,2,0,21,2,2,0,2,2.0794415416798357,5,2008,2008,1,1,12,13,3,256.0,2,4,2,2,4,4,6,0,6,0,1417,1417,1,0,1,4,1428,0,0,7.264730177929867,0,0,2,0,3,1,0,6,6,0,3,1,2008.0,2,2,554,5,5,2,0,60,0,0,0,0,3,4,1,0,7,2008,6,5,12.335700805443338
806,807,80,3,75.0,9750,1,1,3,3,0,4,0,12,2,2,0,7,1.791759469228055,5,1967,1967,1,1,12,13,2,0.0,3,4,2,4,4,0,0,400,5,480,100,980,1,2,1,4,980,0,0,6.8885724595653635,0,0,2,0,3,1,3,6,6,0,3,1,1967.0,0,1,384,5,5,2,68,0,0,0,0,0,3,4,1,0,10,2006,8,4,11.816734299348461
807,808,70,3,144.0,21384,1,1,3,3,0,4,0,3,2,2,0,5,1.791759469228055,6,1923,2004,1,1,13,14,2,0.0,3,4,1,4,4,1,2,1309,6,0,15,1324,1,0,1,4,1072,504,0,7.3632795869630385,2,0,1,1,3,1,2,6,6,1,5,1,1923.0,2,2,528,5,5,2,0,312,0,0,0,0,3,4,1,0,5,2009,8,4,12.317171167298682
808,809,80,3,85.0,13400,1,1,3,3,0,4,0,12,2,2,0,7,1.791759469228055,5,1966,1966,1,1,12,13,1,1047.0,3,4,1,4,4,0,0,516,1,128,380,1024,1,4,1,4,1086,0,0,6.99117688712121,1,0,1,0,3,1,3,6,6,1,2,1,1966.0,2,2,484,5,5,2,0,0,0,0,0,0,3,1,1,0,6,2006,8,4,11.982622797311857
809,810,75,4,90.0,8100,1,1,3,3,0,0,0,17,2,2,0,4,1.791759469228055,5,1898,1965,3,1,0,0,2,0.0,3,4,2,4,4,4,6,0,6,0,849,849,1,4,0,0,1075,1063,0,7.668093709082406,0,0,2,0,2,3,3,11,6,0,3,5,1910.0,3,2,360,1,4,0,40,156,0,0,0,0,3,2,1,0,11,2009,8,4,11.571203807011969
810,811,20,3,78.0,10140,1,1,3,3,0,4,0,14,2,2,0,2,1.9459101490553132,6,1974,1999,3,1,6,6,1,99.0,3,4,1,4,4,4,0,663,3,377,0,1040,1,1,1,4,1309,0,0,7.177782416195197,1,0,1,1,3,1,2,5,6,1,1,1,1974.0,2,2,484,5,5,2,265,0,0,0,0,648,1,0,1,0,1,2006,8,4,12.10625783509458
811,812,120,4,69.0,4438,1,1,3,3,0,4,0,5,2,2,4,2,1.9459101490553132,5,2004,2004,1,1,12,13,1,169.0,2,4,2,2,4,1,2,662,6,0,186,848,1,0,1,4,848,0,0,6.744059186311348,1,0,1,0,1,1,2,4,6,1,2,1,2004.0,0,2,420,5,5,2,140,0,0,0,0,0,3,4,1,0,6,2008,3,4,11.881041706925902
812,813,20,0,66.0,8712,0,1,3,0,0,4,1,9,2,2,0,2,1.791759469228055,5,1952,1952,3,1,13,14,2,0.0,1,4,1,4,4,0,6,0,6,0,540,540,1,4,0,0,1044,0,0,6.951772164398911,0,0,1,0,2,1,1,4,6,0,3,2,1952.0,3,2,504,5,5,0,0,0,0,0,0,0,3,4,3,54,6,2010,8,2,10.932999821119937
813,814,20,3,75.0,9750,1,1,3,3,0,4,0,12,2,2,0,2,1.9459101490553132,6,1958,1958,1,1,8,8,1,243.0,3,4,1,4,4,4,5,608,6,0,834,1442,1,2,1,4,1442,0,0,7.274479558773871,0,0,1,1,4,1,3,7,6,0,3,1,1958.0,2,1,301,5,5,2,0,0,275,0,0,0,3,4,3,500,4,2007,0,4,11.969723533345908
814,815,50,3,45.0,8248,1,0,3,3,0,4,0,7,2,2,0,0,1.791759469228055,7,1918,1950,1,1,11,12,2,0.0,3,4,0,4,4,4,6,0,6,0,686,686,2,2,1,4,686,564,0,7.1316985104669115,0,1,1,1,3,1,1,7,6,0,3,5,1955.0,3,1,280,5,5,1,207,0,96,0,0,0,3,4,1,0,7,2006,8,4,11.661354090741
815,816,20,3,48.0,12137,1,1,1,3,0,1,0,5,2,2,0,2,2.0794415416798357,5,1998,1998,1,1,12,13,1,442.0,3,4,2,2,4,4,6,0,6,0,1649,1649,1,0,1,4,1661,0,0,7.415776975415394,0,0,2,0,3,1,2,6,6,0,3,1,1998.0,2,2,598,5,5,2,0,34,0,0,0,0,3,4,1,0,5,2010,8,4,12.323415584358154
816,817,20,3,69.0,11425,1,1,0,3,0,0,0,12,2,2,0,2,1.791759469228055,6,1954,1954,1,1,3,3,2,0.0,3,4,1,4,4,4,1,486,6,0,522,1008,1,2,1,4,1008,0,0,6.9167150203536085,0,0,1,0,2,1,3,4,6,1,2,1,1954.0,2,1,275,5,5,2,0,0,120,0,0,0,3,4,1,0,7,2006,8,4,11.827743504053695
817,818,20,3,69.0,13265,1,1,0,3,0,1,0,11,2,2,0,2,2.1972245773362196,5,2002,2002,3,1,5,5,1,148.0,2,4,2,2,4,4,2,1218,6,0,350,1568,1,0,1,4,1689,0,0,7.432483807917119,1,0,2,0,3,1,2,7,6,2,2,1,2002.0,2,3,857,5,5,2,150,59,0,0,0,0,3,4,1,0,7,2008,8,4,12.509877789891931
818,819,80,3,80.0,8816,1,1,3,3,0,4,0,4,2,2,0,7,1.9459101490553132,7,1971,1971,1,1,6,6,1,80.0,3,4,1,4,4,0,2,504,6,0,506,1010,1,2,1,4,1052,0,0,6.959398512133975,1,0,1,0,3,1,3,6,6,0,3,1,1971.0,3,2,440,5,5,2,0,0,0,0,0,0,3,2,1,0,6,2010,8,4,11.951186847493476
819,820,120,3,44.0,6371,1,1,0,3,0,4,0,16,2,2,4,2,2.0794415416798357,5,2009,2010,1,1,12,13,3,128.0,2,4,2,2,4,2,2,733,6,0,625,1358,1,0,1,4,1358,0,0,7.214504414151143,1,0,2,0,2,1,2,6,6,1,2,1,2010.0,2,2,484,5,5,2,192,35,0,0,0,0,3,4,1,0,6,2010,6,5,12.319405795112926
820,821,60,3,72.0,7226,1,1,0,3,0,1,0,5,2,2,0,5,2.0794415416798357,5,2003,2003,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0,798,798,1,0,1,4,798,842,0,7.403061091090091,0,0,2,1,3,1,2,6,6,0,3,1,2003.0,2,2,595,5,5,2,0,45,0,0,0,0,3,4,1,0,6,2008,8,4,12.117246896289503
821,822,20,4,60.0,6000,1,2,3,0,0,4,1,17,2,2,1,2,1.6094379124341003,4,1953,1953,1,1,8,8,2,0.0,1,4,1,1,4,4,6,0,6,0,936,936,1,4,0,4,936,0,0,6.842683282238422,0,0,1,0,2,1,3,4,3,0,3,5,1974.0,3,2,576,5,5,2,0,32,112,0,0,0,3,4,1,0,2,2009,8,4,11.440365524765756
822,823,60,3,69.0,12394,1,1,0,3,0,0,0,8,2,2,0,5,2.0794415416798357,5,2003,2003,1,1,12,13,2,0.0,2,4,2,2,4,1,6,0,6,0,847,847,1,0,1,4,847,886,0,7.458186157340487,0,0,2,1,3,1,2,7,6,1,2,3,2003.0,0,2,433,5,5,2,100,48,0,0,0,0,3,4,1,0,10,2007,8,3,12.323860125621126
823,824,50,3,60.0,9900,1,1,3,3,0,4,0,18,2,2,0,0,1.9459101490553132,7,1940,1950,1,1,12,13,2,0.0,3,4,0,4,4,4,6,0,6,0,778,778,1,4,1,4,944,545,0,7.306531398939505,0,0,2,0,3,1,3,7,6,1,2,5,1940.0,3,1,240,5,5,2,335,0,0,0,0,0,3,1,1,0,7,2009,8,4,11.845827048676645
824,825,20,1,81.0,11216,1,1,3,3,0,4,0,21,2,2,0,2,2.1972245773362196,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,1,4,6,0,6,0,1489,1489,1,0,1,4,1489,0,0,7.306531398939505,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,2,2,776,5,5,2,0,140,0,0,0,0,3,4,1,0,6,2006,6,5,12.357079818283598
825,826,20,3,114.0,14803,1,1,3,3,0,4,0,16,4,4,0,2,2.3978952727983707,5,2007,2008,3,1,5,5,1,816.0,0,4,2,0,4,0,2,1636,6,0,442,2078,1,0,1,4,2084,0,0,7.642524134232902,1,0,2,0,2,1,0,7,6,1,2,1,2007.0,0,3,1220,5,5,2,188,45,0,0,0,0,3,4,1,0,6,2008,6,5,12.861001210669146
826,827,45,4,50.0,6130,1,1,3,3,0,4,0,3,2,2,0,1,1.791759469228055,6,1924,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,0,784,6,0,0,784,1,2,1,4,784,0,0,6.665683717782408,1,0,1,0,2,1,2,5,6,0,3,6,0.0,1,0,0,3,3,2,0,0,116,0,0,0,3,4,1,0,5,2008,8,4,11.603688960617083
827,828,20,3,65.0,8529,1,1,0,3,0,4,0,20,2,2,0,2,2.0794415416798357,5,2001,2001,1,1,12,13,2,0.0,2,4,2,2,4,4,2,20,6,0,1434,1454,1,0,1,4,1434,0,0,7.268920128193722,0,0,2,0,3,1,2,6,6,1,5,1,2001.0,2,2,527,5,5,2,290,39,0,0,0,0,3,4,1,0,4,2009,8,4,12.149507585033072
828,829,60,3,69.0,28698,1,1,1,2,0,1,2,4,2,2,0,5,1.791759469228055,5,1967,1967,0,5,9,10,2,0.0,3,4,2,4,1,1,3,249,0,764,0,1013,1,4,1,4,1160,966,0,7.6624678152002375,0,1,2,1,3,1,3,7,3,0,3,1,1967.0,0,2,538,5,5,2,486,0,0,0,225,0,3,4,1,0,6,2009,8,0,12.128116509451258
829,830,160,1,24.0,2544,1,2,3,3,0,4,0,21,2,2,3,5,2.0794415416798357,5,2005,2005,1,1,8,8,2,0.0,2,4,2,2,4,4,6,0,6,0,600,600,1,0,1,4,520,623,80,7.1098794630722715,0,0,2,1,2,1,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,3,4,1,0,7,2006,8,4,11.900912042974875
830,831,20,3,80.0,11900,1,1,0,3,0,0,0,12,2,2,0,2,1.9459101490553132,5,1957,1957,1,1,6,6,1,387.0,3,4,1,4,4,4,5,1040,6,0,352,1392,1,4,1,0,1392,0,0,7.239214973779806,1,0,1,1,3,1,3,6,6,2,2,1,1957.0,2,2,458,5,5,2,0,0,0,0,192,0,3,4,1,0,6,2008,8,4,12.019749091416921
831,832,160,1,30.0,3180,1,2,3,3,0,4,0,21,2,2,4,5,2.0794415416798357,5,2005,2005,1,1,8,8,2,0.0,3,4,2,2,4,4,6,0,6,0,600,600,1,0,1,4,520,600,80,7.0909098220799835,0,0,2,1,2,1,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,3,4,1,0,6,2006,8,4,11.92504173829169
832,833,60,3,44.0,9548,1,1,0,3,0,1,0,5,2,2,0,5,2.0794415416798357,6,2003,2003,1,1,12,13,1,223.0,2,4,2,2,4,4,2,483,6,0,458,941,1,0,1,4,941,888,0,7.512071245835466,1,0,2,1,3,1,2,7,6,1,5,1,2003.0,2,2,613,5,5,2,192,39,0,0,0,0,3,4,1,0,1,2010,8,4,12.37581963951765
833,834,20,3,100.0,10004,1,1,3,3,0,4,0,12,2,2,0,2,1.9459101490553132,6,1964,1964,1,1,6,10,1,180.0,3,4,1,4,4,4,5,196,1,345,975,1516,1,4,1,4,1516,0,0,7.324489979348532,0,0,1,1,3,1,3,6,6,0,3,1,1964.0,2,2,472,5,5,2,0,0,0,0,152,0,3,4,1,0,2,2009,8,4,12.025755079404917
834,835,20,3,75.0,7875,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,6,1961,1961,1,1,12,13,1,136.0,3,4,1,4,4,4,5,572,6,0,572,1144,1,2,1,4,1144,0,0,7.0431599159883405,1,0,1,0,3,1,3,6,6,0,3,1,1961.0,3,2,456,5,5,2,0,0,0,0,0,0,3,1,1,0,9,2008,8,4,11.849047640327147
835,836,20,3,60.0,9600,1,1,3,3,0,4,0,19,2,2,0,2,1.6094379124341003,7,1950,1995,1,1,12,6,2,0.0,3,4,1,2,4,4,1,442,6,0,625,1067,1,4,1,4,1067,0,0,6.97354301952014,0,0,2,0,2,1,2,4,3,0,3,1,1996.0,3,2,436,5,5,2,290,0,0,0,0,0,3,4,1,0,2,2010,8,4,11.759793355371237
836,837,30,4,90.0,8100,1,2,3,3,0,4,0,17,2,2,0,2,1.791759469228055,6,1948,1973,1,1,12,13,2,0.0,3,4,0,4,4,4,5,338,6,0,1221,1559,1,2,1,4,1559,0,0,7.352441100243583,1,0,1,0,2,1,3,5,3,0,3,5,1948.0,3,2,812,5,5,2,0,116,230,0,0,0,3,1,1,0,6,2007,0,4,11.941462360646149
837,838,160,4,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,1.9459101490553132,5,1973,1973,1,1,6,6,1,158.0,3,4,1,4,4,4,1,330,6,0,153,483,1,4,1,4,483,504,0,6.895682697747868,1,0,1,1,2,1,3,5,6,0,3,5,1973.0,3,1,264,5,5,2,0,0,0,0,0,0,3,4,1,0,11,2008,8,4,11.51293546492023
838,839,20,3,75.0,9525,1,1,3,3,0,4,0,5,2,2,0,2,1.791759469228055,6,1995,2006,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0,1099,1099,1,0,1,4,1099,0,0,7.003065458786462,0,0,1,1,3,1,2,6,6,0,3,1,1999.0,3,1,352,5,5,2,278,0,0,0,0,0,3,4,1,0,6,2008,8,4,11.87757552297847
839,840,50,3,70.0,11767,1,1,3,3,0,4,0,7,2,2,0,0,1.791759469228055,6,1946,1995,1,1,8,8,2,0.0,3,4,1,4,4,4,1,352,6,0,416,768,1,0,1,4,768,432,0,7.0909098220799835,0,0,1,0,3,1,3,6,6,0,3,5,1946.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2008,8,4,11.779136168550774
840,841,70,2,69.0,12155,1,1,0,3,0,4,0,18,2,2,0,5,1.9459101490553132,8,1925,1950,1,1,13,14,2,0.0,3,4,0,4,4,4,1,156,6,0,516,672,1,4,0,4,810,672,0,7.301822342137932,0,0,2,0,4,1,1,7,6,0,3,5,1934.0,3,1,400,5,5,1,0,0,254,0,0,0,3,4,1,0,3,2008,8,4,11.849404844423074
841,842,70,4,60.0,10440,1,0,3,3,0,4,0,17,2,2,0,5,1.791759469228055,8,1904,2002,1,1,8,8,2,0.0,3,4,2,4,4,4,6,0,6,0,650,650,1,2,1,4,958,581,0,7.3395376954076745,0,0,2,0,3,1,2,8,6,1,4,5,1983.0,3,2,686,2,5,1,70,78,68,0,0,0,3,4,1,0,6,2008,8,4,11.967187086434018
842,843,80,3,82.0,9020,1,1,3,3,0,4,0,12,2,2,0,7,1.9459101490553132,7,1966,1966,1,1,6,6,1,183.0,3,4,1,4,4,1,5,312,0,539,276,1127,1,4,1,4,1165,0,0,7.061334366910438,1,0,1,1,3,1,3,6,6,0,3,1,1966.0,2,2,490,2,2,2,0,129,0,0,0,0,3,0,1,0,5,2008,8,4,12.071975378543236
843,844,90,3,80.0,8000,1,1,3,3,0,0,0,12,0,2,2,2,1.791759469228055,4,1961,1961,1,1,3,3,2,0.0,3,4,1,4,4,4,6,0,6,0,1800,1800,1,0,0,4,1800,0,0,7.496097345175956,0,0,2,0,6,2,3,10,6,0,3,6,0.0,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,7,2007,8,4,11.856522261533737
844,845,50,4,100.0,12665,1,0,0,3,0,4,0,17,0,2,0,0,1.791759469228055,8,1915,1950,1,1,13,14,2,0.0,3,4,0,4,4,2,6,0,6,0,876,876,1,2,1,4,876,540,0,7.256297239690681,0,0,1,1,4,1,3,7,6,1,2,5,1949.0,3,3,720,5,5,2,418,0,194,0,0,0,3,4,1,0,6,2008,8,4,11.944064817531656
845,846,85,3,69.0,16647,1,1,0,3,0,1,0,19,5,2,0,6,1.791759469228055,5,1975,1981,1,1,6,6,2,0.0,3,4,1,2,4,1,0,1390,6,0,0,1390,1,4,1,4,1701,0,0,7.43955930913332,1,0,2,0,3,1,3,6,3,2,5,2,1975.0,0,2,611,5,5,2,0,0,0,0,0,0,3,4,1,0,1,2007,8,4,12.049424683420915
846,847,60,3,75.0,9317,1,1,3,3,0,4,0,20,2,2,0,5,2.0794415416798357,5,1993,1993,1,1,6,6,1,137.0,2,4,2,2,4,4,0,513,6,0,227,740,1,0,1,4,1006,769,0,7.4821189235521155,1,0,2,1,3,1,2,7,6,1,5,1,1993.0,3,2,425,5,5,2,234,72,192,0,0,0,3,4,1,0,7,2009,8,4,12.269052139516223
847,848,20,3,36.0,15523,1,1,0,3,0,1,0,5,2,2,0,2,1.791759469228055,6,1972,1972,1,1,6,10,2,0.0,3,4,1,4,4,0,1,460,6,0,404,864,1,0,1,4,864,0,0,6.762729506931879,1,0,1,0,3,1,3,5,6,1,1,1,1972.0,3,1,338,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,11.80186424743109
848,849,50,3,75.0,45600,1,1,1,0,0,4,0,4,2,2,0,0,1.9459101490553132,8,1908,1997,1,1,13,14,2,0.0,3,4,0,4,4,4,6,0,6,0,907,907,1,4,1,4,1307,1051,0,7.765993079407675,0,0,3,0,5,1,3,10,6,1,2,5,1908.0,3,2,360,1,5,2,486,40,0,0,175,0,3,4,1,0,9,2008,8,4,12.388398368982115
849,850,80,3,80.0,9600,1,1,3,3,0,2,0,24,1,2,0,7,1.9459101490553132,7,1976,1994,3,1,9,10,1,360.0,2,2,1,4,4,4,6,0,6,0,528,528,1,0,1,4,1094,761,0,7.526178913346146,0,0,2,1,3,1,3,7,6,1,5,1,1976.0,2,2,512,5,5,2,113,100,0,0,0,0,3,4,1,0,8,2007,8,4,12.138869243416009
850,851,120,4,36.0,4435,1,1,3,3,0,4,0,5,2,2,4,2,1.9459101490553132,5,2003,2003,1,1,12,13,1,170.0,2,4,2,2,4,0,2,659,6,0,189,848,1,0,1,4,848,0,0,6.744059186311348,1,0,1,0,1,1,2,3,6,0,3,1,2003.0,0,2,420,5,5,2,140,0,0,0,0,0,3,4,1,0,11,2007,8,4,11.78676973513378
851,852,120,3,69.0,3196,1,1,3,3,0,4,0,0,2,2,4,2,2.1972245773362196,5,2003,2003,1,1,12,13,1,40.0,2,4,2,2,4,1,6,0,6,0,1273,1273,1,0,1,4,1456,0,0,7.284134806195205,0,0,2,0,2,1,2,7,6,1,5,1,2003.0,0,2,400,5,5,2,143,20,0,0,0,0,3,4,1,0,5,2006,8,4,12.278397958261774
852,853,75,3,53.0,7128,1,1,3,3,0,4,0,6,2,2,0,4,2.0794415416798357,5,1941,1950,1,1,8,8,2,0.0,3,2,1,4,4,4,5,364,6,0,554,918,1,2,1,4,918,728,0,7.4067107301776405,0,0,2,0,4,1,3,7,6,2,2,5,1941.0,3,1,240,5,5,2,0,0,0,0,126,0,3,2,1,0,8,2007,8,4,12.00762780434872
853,854,80,3,69.0,12095,1,1,0,3,0,0,0,12,2,2,0,7,1.9459101490553132,6,1964,1964,1,1,8,6,1,115.0,3,2,1,4,4,1,5,564,6,0,563,1127,1,4,1,4,1445,0,0,7.27655640271871,0,0,1,1,3,1,3,7,6,1,1,1,1964.0,2,2,645,5,5,2,180,0,0,0,0,0,3,2,1,0,8,2009,8,4,11.970356641102999
854,855,20,3,102.0,17920,1,1,3,3,0,4,0,19,2,2,0,2,1.791759469228055,4,1955,1974,3,1,13,10,2,0.0,3,4,1,4,4,2,0,306,5,1085,372,1763,1,4,1,4,1779,0,0,7.484368643286131,1,0,1,1,3,1,3,6,6,1,2,1,1955.0,3,2,454,5,5,2,0,418,0,0,312,0,3,4,1,0,7,2006,8,0,12.04355959836804
855,856,20,3,69.0,6897,1,1,0,3,0,0,0,19,2,2,0,2,1.791759469228055,8,1962,2010,1,1,6,6,2,0.0,3,2,1,4,4,4,0,659,6,0,381,1040,1,0,1,4,1040,0,0,6.947937068614969,1,0,1,1,3,1,3,6,6,0,3,5,1962.0,3,1,260,5,5,2,0,104,0,0,0,0,3,4,1,0,4,2010,8,4,11.751950239425476
856,857,80,3,69.0,10970,1,1,0,2,0,4,1,5,2,2,0,7,1.9459101490553132,6,1978,1978,1,1,9,6,2,0.0,3,4,1,2,1,1,2,505,3,435,0,940,1,4,1,4,1026,0,0,6.934397209928558,1,0,1,0,3,1,3,5,6,0,3,5,1981.0,3,2,576,5,1,2,0,0,34,0,0,0,3,2,1,0,10,2008,8,4,11.898194668458823
857,858,60,3,65.0,8125,1,1,3,3,0,4,0,8,2,2,0,5,1.9459101490553132,5,1994,1995,1,1,6,6,2,0.0,3,4,2,2,4,4,6,0,6,0,702,702,1,2,1,4,702,779,0,7.301147805856032,0,0,2,1,3,1,3,6,6,1,5,1,1994.0,0,2,343,5,5,2,0,36,0,0,0,0,3,4,1,0,3,2009,8,4,12.066816325306588
858,859,20,3,80.0,10400,1,1,3,3,0,4,0,14,2,2,0,2,2.0794415416798357,5,1976,1976,1,1,6,6,1,189.0,3,4,1,2,4,4,6,0,6,0,1090,1090,1,4,1,4,1370,0,0,7.223295679562314,0,0,2,0,3,1,3,6,6,1,5,1,1976.0,2,2,479,5,5,2,0,0,0,0,0,0,3,2,1,0,6,2009,8,3,11.931642378754141
859,860,60,3,69.0,11029,1,1,0,3,0,0,0,14,3,2,0,5,1.9459101490553132,7,1968,1984,1,1,6,6,1,220.0,3,4,1,4,4,2,1,619,6,0,435,1054,1,4,1,4,1512,1142,0,7.884199933676039,1,0,2,1,4,1,2,9,6,1,2,1,1968.0,3,2,619,5,5,2,0,65,0,0,222,0,3,4,1,0,8,2006,8,4,12.429220196836383
860,861,50,3,55.0,7642,1,1,3,3,0,0,0,6,2,2,0,0,2.0794415416798357,8,1918,1998,1,1,13,14,2,0.0,2,4,0,4,4,4,6,0,6,0,912,912,1,2,1,4,912,514,0,7.2633296174768365,0,0,1,1,3,1,2,7,6,1,2,5,1925.0,3,1,216,5,5,2,0,240,0,0,0,0,3,0,1,0,6,2007,8,4,12.154521423145216
861,862,190,3,75.0,11625,1,1,3,3,0,4,0,19,2,2,1,2,1.791759469228055,4,1965,1965,3,1,9,6,2,0.0,3,4,2,4,4,2,1,841,6,0,198,1039,1,0,1,4,1039,0,0,6.946975992135418,1,0,1,1,3,1,3,6,6,0,3,1,1965.0,3,2,504,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2010,8,4,11.78676973513378
862,863,20,3,81.0,9672,1,1,3,3,0,0,0,20,2,2,0,2,1.9459101490553132,5,1984,1985,3,1,6,10,2,0.0,3,4,2,2,4,4,2,338,6,0,702,1040,1,4,1,4,1097,0,0,7.001245622069476,0,0,2,0,3,1,3,6,6,0,3,1,1986.0,3,2,480,5,5,2,0,0,0,0,0,0,3,0,1,0,5,2010,8,4,11.931642378754141
863,864,20,3,70.0,7931,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,5,1959,1959,3,1,3,10,2,0.0,3,4,1,4,4,4,1,1148,6,0,0,1148,1,4,1,4,1148,0,0,7.046647277848756,1,0,1,0,3,1,3,6,6,0,3,1,1959.0,3,1,672,5,5,2,0,0,0,0,0,0,3,0,1,0,7,2009,8,4,11.794345471549745
864,865,20,1,72.0,8640,1,1,3,3,0,4,0,21,2,2,0,2,2.0794415416798357,5,2007,2008,1,1,12,13,2,0.0,2,4,2,0,4,4,6,0,6,0,1372,1372,1,0,1,4,1372,0,0,7.224753405767971,0,0,2,0,3,1,2,6,6,0,3,1,2008.0,0,2,529,5,5,2,0,140,0,0,0,0,3,4,1,0,5,2008,6,5,12.43153750053306
865,866,20,3,69.0,8750,1,1,0,3,0,4,0,12,2,2,0,2,1.791759469228055,6,1970,1970,1,1,8,8,1,76.0,3,4,1,4,4,4,1,828,6,0,174,1002,1,4,1,4,1002,0,0,6.910750787961936,1,0,1,0,3,1,3,5,6,0,3,5,1973.0,3,2,902,5,5,2,0,0,0,0,0,0,3,2,1,0,8,2009,8,4,11.908346971208951
866,867,20,3,67.0,10656,1,1,0,1,0,4,0,23,2,2,0,2,2.1972245773362196,5,2006,2007,1,1,12,13,3,274.0,2,4,2,2,4,0,6,0,6,0,1638,1638,1,0,1,4,1646,0,0,7.4067107301776405,0,0,2,0,3,1,2,6,6,1,2,1,2007.0,2,3,870,5,5,2,192,80,0,0,0,0,3,4,1,0,11,2007,6,5,12.424810506025395
867,868,20,3,85.0,6970,1,1,3,3,0,0,0,19,1,2,0,2,1.6094379124341003,5,1961,1961,1,1,12,13,2,0.0,3,4,1,4,4,4,0,932,6,0,108,1040,1,4,1,4,1120,0,0,7.02197642307216,1,0,1,1,3,1,1,5,6,0,3,1,1961.0,2,2,544,5,5,2,168,0,0,0,0,0,3,4,3,400,5,2007,8,4,11.767575435251748
868,869,60,3,69.0,14762,1,1,1,3,0,0,0,8,1,2,0,5,1.791759469228055,6,1948,1950,1,1,9,10,2,0.0,3,4,3,3,2,3,4,0,4,0,0,0,1,2,1,4,1547,720,53,7.749753406274437,0,0,2,0,2,1,3,7,6,1,5,1,1979.0,3,2,672,5,5,1,120,144,0,0,0,0,3,4,1,0,5,2006,8,4,12.037659911047468
869,870,60,3,80.0,9938,1,1,3,3,0,4,0,20,2,2,0,5,2.0794415416798357,5,1993,1994,1,1,8,8,1,246.0,2,4,2,2,4,4,2,750,6,0,300,1050,1,0,1,4,1062,887,0,7.575584651557793,1,0,2,1,3,1,2,8,6,1,5,1,1993.0,0,2,574,5,5,2,156,90,0,0,0,0,3,0,1,0,6,2010,8,4,12.371591321286905
870,871,20,3,60.0,6600,1,1,3,3,0,4,0,12,4,2,0,2,1.791759469228055,5,1962,1962,3,1,8,8,2,0.0,3,4,1,4,4,4,6,0,6,0,894,894,1,2,0,4,894,0,0,6.796823718274855,0,0,1,0,2,1,3,5,6,0,3,5,1962.0,3,1,308,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,11.603688960617083
